locations
"Park, Kansas;Cawker City, Kansas;Salina, Kansas;Seneca, Kansas;Fontbonne Hall in St. Louis, Missouri;Nazareth Motherhouse in Concordia, Kansas;"
"Grand Island, Nebraska;Aurora, Kansas;Salina, Kansas;Leawood, Kansas;Fairbury, Nebraska;Boonville, Missouri;Apostolic School in Concordia, Kansas;Mt. Joseph Senior Village in Concordia, Kansas;Medaille Center in Salina, Kansas;"
"Leoville, Kansas;Chicago, Illinois;Boonville, Missouri;Beloit, Kansas;Junction City, Kansas;Salina, Kansas;Apostolic School in Concordia, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Belvidere, Illinois;St John's in Salina, Kansas;St. Joseph's in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"St. Peter, Kansas;Antonino, Kansas;Cawker City, Kansas;St. Mary Hospital in Manhattan, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Lake Linden, Michigan;Escanaba, Michigan;Gladstone, Michigan;Chicago, Illinois;Clinton, Missouri;Herndon, Kansas;Beloit, Kansas;Nazareth Academy in Concordia, Kansas;St. Joseph's Hospital in Belvidere, Illinois;St. Mary's Convent in Concordia, Kansas;"
"Tipton, Kansas;Manhattan, Kansas;Aurora, Kansas;Junction City, Kansas;Herndon, Kansas;Abilene, Kansas;Monett, Missouri;St. George, Illinois;Fairbury, Nebraska;Silver City, New Mexico;Medaille Center in Salina, Kansas;St. John's Hospital in Salina, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Damar, Kansas;Concordia, Kansas;Grand Island, Nebraska;St. Mary's School in Salina, Kansas;Oakley, Kansas;Beloit, Kansas;Medaille Center in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;Stafford Hall in Concordia, Kansas;"
"St. John's Hospital in Salina, Kansas;St. Joseph's Hospital in Belvidere, Illinois;St. Mary Hospital in Manhattan, Kansas;Rawlins County Hospital in Atwood, Kansas;Medaille Center in Salina, Kansas;St. Mary's Convent in Concordia, Kansas;"
"St. Joseph's Hospital in Concordia, Kansas;St. Anthony's Murdock Memorial Hospital in Sabetha, Kansas;St. Joseph's Hospital in El Paso, Texas;Nazareth Motherhouse in Concordia, Kansas;"
"Clyde, Kansas;Beloit, Kansas;Angelus, Kansas;Leoville, Kansas;"
"Manhattan, Kansas;Park, Kansas;Aurora, Kansas;Salina, Kansas;Damar, Kansas;Boonville, Missouri;Grand Island, Nebraska;Marymount College in Salina, Kansas;St. Joseph's Hospital in Concordia, Kansas;Rawlins County Hospital in Atwood, Kansas;St. Joseph's Hospital in El Paso, Texas;St. Mary's Convent in Concordia, Kansas;Medaille Center in Salina, Kansas;"
"Aurora, Illinois;Kansas;Michigan;St. Joseph's Hospital in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Collyer, Kansas;Park, Kansas;Leoville, Kansas;Marymount College in Salina, Kansas;"
"Manhattan, Kansas;Damar, Kansas;Herington, Kansas;Chicago, Illinois;Monett, Missouri;Grand Island, Nebraska;Swope Ridge Health Care Center in Kansas City, Missouri;St. Mary's Convent in Concordia, Kansas;Stafford Hall in Concordia, Kansas;"
"St. Peter, Kansas;Antonino, Kansas;Damar, Kansas;Park, Kansas;Seguin, Kansas;Cawker City, Kansas;Gorham, Kansas;Beloit, Kansas;Abilene, Kansas;St. Vincent's School in Silver City, New Mexico;Nazareth Motherhouse in Concordia, Kansas;Mt Joseph Senior Community in Concordia, Kansas;"
"St. Peter, Kansas;St. John's Hospital in Salina, Kansas;St. Joseph's Hospital in Belvidere, Illinois;St. Mary's Parkview in Manhattan, Kansas;St. Joseph's Hospital in Concordia, Kansas;Rawlins County Hospital in Atwood, Kansas;St. Anne's Home for the Aged in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Sacred Heart High School in Salina, Kansas;Holy Rosary Academy in Clinton, Missouri;St. Joseph's Orphanage in Abilene, Kansas;"
"St. Boniface Grade School in Tipton, Kansas;Grand Island, Nebraska;Leoville, Kansas;Park, Kansas;Fairbury, Nebraska;St. Mary's Academy in Silver City, New Mexico;Damar, Kansas;"
"Pfeifer, Kansas;Schoenchen, Kansas;Walker, Kansas;Emmeram, Kansas;St. Mary's Academy in Silver City, New Mexico;Home of the Little Flower in Concordia, Kansas;"
"St. Joseph's Orphanage in Abilene, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"St. John's Hospital in Salina, Kansas;St. Joseph's Hospital in Concordia, Kansas;St. Mary Hospital in Manhattan, Kansas;Seneca, Kansas;St. Anne's Home for the Aged in Concordia, Kansas;St. Joseph's Hospital in Belvidere, Illinois;St. Joseph's Hospital in El Paso, Texas;St. Mary's Convent in Concordia, Kansas;"
"Herington, Kansas;St Mary Hospital in Manhattan, Kansas;Missouri;Illinois;Nazareth Motherhouse in Concordia, Kansas;"
"Antonino, Kansas;Damar, Kansas;Herndon, Kansas;Leoville, Kansas;Plainville, Kansas;St. Joseph, Kansas;Tipton, Kansas;Salina, Kansas;Chicago, Illinois;St. George, Illinois;Lake Linden, Michigan;Gladstone, Michigan;"
"Clyde, Kansas;Lake Linden, Michigan;Gladstone, Michigan;St. George, Illinois;Collyer, Kansas;Vincent, Kansas;Cawker City, Kansas;Herndon, Kansas;St. Peter, Kansas;Herington, Kansas;Tipton, Kansas;Silver City, New Mexico;New Almelo, Kansas;Nazareth Motherhouse in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Junction City, Kansas;St. George, Illinois;Chicago, Illinois;Silver City, New Mexico;Marymount College in Salina, Kansas;St. Mary's Convent in Concordia, Kansas;"
"St. Joseph, Kansas;Beloit, Kansas;Clinton, Missouri;Silver City, New Mexico;Marymount College in Salina, Kansas;St. Mary Hospital in Manhattan, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Monett, Missouri;Cawker City, Kansas;Vincent, Kansas;Damar, Kansas;Antonino, Kansas;Pfeifer, Kansas;St. Peter, Kansas;Beloit, Kansas;Herington, Kansas;Plainville, Kansas;Park, Kansas;Aurora, Kansas;Seguin, Kansas;Gladstone, Michigan;Lake Linden, Michigan;Aurora, Illinois;Silver City, New Mexico;St. Anne's Home for the Aged in Concordia, Kansas;Mt. Joseph Senior Village in Concordia, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Kansas;Illinois;Michigan;St. Joseph's Hospital in Concordia, Kansas;Atwood, Kansas;Sabetha, Kansas;Belvidere, Illinois;El Paso, Texas;St. Anne's Home in Concordia, Kansas;Medaille Center in Salina, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Vincent, Kansas;Silver City, New Mexico;Aurora, Kansas;Schoenchen, Kansas;Park, Kansas;New Almelo, Kansas;Gorham, Kansas;Concordia, Kansas;Plainville, Kansas;Grand Island, Nebraska;Nazareth Motherhouse in Concordia, Kansas;Mt. Joseph Senior Village in Concordia, Kansas;"
"Kansas;Michigan;Illinois;Nebraska;New Mexico;Missouri;Nazareth Motherhouse in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"

"Damar, Kansas;St. Vincent's School in Silver City, New Mexico;"
"St. Anthony's Murdock Memorial Hospital in Sabetha, Kansas;St. John's Hospital in Salina, Kansas;St. Mary Hospital in Manhattan, Kansas;St. Joseph's Hospital in Belvidere, Illinois;St. Francis Hospital in Grand Island, Nebraska;VA Medical Center in Sepulveda, California;VA Medical Center in Grand Island, Nebraska;Heritage Living Center in St. Paul, Minnesota;St. Mary's Convent in Grand Island, Nebraska;Nazareth Motherhouse in Concordia, Kansas;Mt. Joseph Senior Village in Concordia, Kansas;"
"Park, Kansas;Herington, Kansas;Tipton, Kansas;Herndon, Kansas;Monett, Missouri;Grand Island, Nebraska;St. Joseph's Hospital in Belvidere, Illinois;Nazareth Motherhouse in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Concordia, Kansas;El Paso, Texas;Sabetha, Kansas;Atwood, Kansas;Manhattan, Kansas;Belvidere, Illinois;Stafford Hall in Concordia, Kansas;Mt. Joseph Senior Village in Concordia, Kansas;"
"Marymount College in Salina, Kansas;Luckey High School in Manhattan, Kansas;Vietnamese Center in Salina, Kansas;Sacred Heart Grade School in Salina, Kansas;Medaille Center in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;Mount Joseph Senior Village in Concordia, Kansas;"
"Our Lady Of Perpetual Help School in Concordia, Kansas;Cawker City, Kansas;Aurora, Kansas;Damar, Kansas;Manhattan, Kansas;Junction City, Kansas;Boonville, Missouri;Grand Island, Nebraska;Silver City, New Mexico;Manna House of Prayer in Concordia, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Silver City, New Mexico;Abilene, Kansas;Sabetha, Kansas;Salina, Kansas;St. Mary Hospital in Manhattan, Kansas;Atwood, Kansas;Seneca, Kansas;Concordia, Kansas;Belvidere, Illinois;El Paso, Texas;Sacred Heart Convent in Salina, Kansas;Medaille Center in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;Mt. Joseph Senior Village in Concordia, Kansas;"

"Beloit, Kansas;Kansas;Missouri;Illinois;Michigan;St. Joseph and St. Anne's School in Chicago, Illinois;St. Joseph Orphanage in Abilene, Kansas;"
"St. Joseph, Kansas;Kansas;Illinois;New Mexico;Damar, Kansas;St. Anne's Home in Concordia, Kansas;St. Joseph's Hospital in Belvidere, Illinois;St. Mary's Convent in Concordia, Kansas;"
"Marymount College in Salina, Kansas;St. Joseph's Hospital in Concordia, Kansas;Seguin, Kansas;Schoenchen, Kansas;Gorham, Kansas;St. George, Illinois;Nazareth Motherhouse in Concordia, Kansas;"
"Marymount College in Salina, Kansas;St. Mary Hospital in Manhattan, Kansas;St. Joseph Hospital in El Paso, Texas;St. Joseph Hospital in Concordia, Kansas;Geary Community Hospital in Junction City, Kansas;Mount Joseph Senior Village in Concordia, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Leoville, Kansas;Tipton, Kansas;Monett, Missouri;St. George, Illinois;Grand Island, Nebraska;New Almelo, Kansas;Schoenchen, Kansas;Seguin, Kansas;Plainville, Kansas;Beloit, Kansas;Concordia, Kansas;Oakley, Kansas;Manhattan, Kansas;Junction City, Kansas;Chicago, Illinois;Medaille Center in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Monett, Missouri;Boonville, Missouri;Fairbury, Nebraska;Silver City, New Mexico;Chicago, Illinois;Leoville, Kansas;Tipton, Kansas;Herington, Kansas;Salina, Kansas;Concordia, Kansas;Beloit, Kansas;Junction City, Kansas;Damar, Kansas;St. Mary's Convent in Concordia, Kansas;Stafford Hall in Concordia, Kansas;"
"Herndon, Kansas;Sacred Heart Grade School in Salina, Kansas;"
"Herndon, Kansas;Clyde, Kansas;Salina, Kansas;St. Anthony's Murdock Memorial Hospital in Sabetha, Kansas;St. Joseph's Hospital in El Paso, Texas;St. Joseph's Hospital in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Newton, Kansas;St. Joseph, Kansas;St. George, Illinois;Tipton, Kansas;North Platte, Nebraska;Monett, Missouri;Beloit, Kansas;Escanaba, Michigan;Concordia, Kansas;Salina, Kansas;"
"Marymount College in Salina, Kansas;"
"St. Joseph Orphanage in Abilene, Kansas;St. Mary's Academy in Silver City, New Mexico;"
"Kansas;Illinois;Michigan;New Mexico;Herndon, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Concordia, Kansas;Tipton, Kansas;Manhattan, Kansas;Junction City, Kansas;Park, Kansas;Beloit, Kansas;Boonville, Missouri;Silver City, New Mexico;Marymount College in Salina, Kansas;Home of the Little Flower in Concordia, Kansas;St. Anthony's Murdock Memorial Hospital in Sabetha, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Manhattan, Kansas;Grand Island, Nebraska;Aurora, Kansas;St. Joseph and St. Anne's School in Chicago, Illinois;Silver City, New Mexico;El Paso, Texas;St. John's Hospital in Salina, Kansas;St. Joseph's Hospital in Concordia, Kansas;Seneca Hospital in Seneca, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Aurora, Illinois;Gladstone, Michigan;Boonville, Missouri;Aurora, Kansas;Salina, Kansas;Gorham, Kansas;St. Mary's Academy in Silver City, New Mexico;Marymount Academy in Salina, Kansas;St. Xavier's High School in Junction City, Kansas;"
"Grand Island, Nebraska;Clinton, Missouri;Aurora, Illinois;St. George, Illinois;Silver City, New Mexico;Beloit, Kansas;Junction City, Kansas;Marymount Academy in Salina, Kansas;Sacred Heart Cathedral Rectory in Salina, Kansas;St. Anne's Home in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Junction City, Kansas;Beloit, Kansas;Schoenchen, Kansas;Grand Island, Nebraska;Gorham, Kansas;Antonino, Kansas;Park, Kansas;Vincent, Kansas;St. Peter, Kansas;St. Joseph's Orphanage in Abilene, Kansas;"
"Manhattan, Kansas;Schoenchen, Kansas;Damar, Kansas;Collyer, Kansas;Park, Kansas;Junction City, Kansas;Tipton, Kansas;Beloit, Kansas;Boonville, Missouri;Salina, Kansas;Clinton, Missouri;Monett, Missouri;Boonville, Missouri;Grand Island, Nebraska;Fairbury, Nebraska;Nazareth Motherhouse in Concordia, Kansas;St. Mary's Convent;"
"Park, Kansas;St. Joseph, Kansas;Aurora, Kansas;Luckey High School in Manhattan, Kansas;Sacred Heart Grade School in Salina, Kansas;St. Joseph and St. Anne's School in Chicago, Illinois;Annunciation School in Chicago, Illinois;Medaille Center in Salina, Kansas;Grand Island, Nebraska;Nazareth Motherhouse in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Aurora, Kansas;Monett, Missouri;Concordia, Kansas;Silver City, New Mexico;Salina, Kansas;Grand Island, Nebraska;Beloit, Kansas;Marymount College in Salina, Kansas;Our Lady of Perpetual Help Grade School in Concordia, Kansas;Clyde, Kansas;Nazareth Motherhouse in Concordia, Kansas;Mt. Joseph Senior Village in Concordia, Kansas;"
"Concordia, Kansas;Gladstone, Michigan;Plainville, Kansas;Home of the Little Flower in Concordia, Kansas;St. Joseph Orphanage in Abilene, Kansas;St. Vincent's School in Silver City, New Mexico;Nazareth Motherhouse in Concordia, Kansas;St. Anne's Home in Concordia, Kansas;"
"Nazareth Motherhouse in Concordia, Kansas;St. Joseph and St. Anne's School in Chicago, Illinois;Sacred Heart School in Salina, Kansas;St. Joseph Hospital in Belvidere, Illinois;St. Mary's Convent in Concordia, Kansas;"
"Home of the Little Flower in Concordia, Kansas;St. Anne's Home in Concordia, Kansas;Grand Island, Nebraska;Silver City, New Mexico;Tipton, Kansas;Angelus, Kansas;Damar, Kansas;Schoenchen, Kansas;Manhattan, Kansas;Clyde, Kansas;Park, Kansas;"
"St. Joseph's Orphanage in Abilene, Kansas;St. Anthony's Murdock Memorial Hospital in Sabetha, Kansas;Marymount College in Salina, Kansas;Home of the Little Flower in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;Medaille Center in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Chicago, Illinois;Cawker City, Kansas;Damar, Kansas;Beloit, Kansas;Oakley, Kansas;Manhattan, Kansas;Grand Island, Nebraska;Nazareth Motherhouse in Concordia, Kansas;Mt. Joseph Senior Village in Concordia, Kansas;"
"Fairbury, Nebraska;Marymount College in Salina, Kansas;Manhattan, Kansas;Oberlin, Kansas;Leoville, Kansas;Selden, Kansas;New Almelo, Kansas;Densmore, Kansas;Logan, Kansas;Herndon, Kansas;Diocese of Salina Chancery Offices in Salina, Kansas;"
"Escanaba, Michigan;St. Joseph, Kansas;St. Joseph's Hospital in Belvidere, Illinois;Nazareth Motherhouse in Concordia, Kansas;"
"St. Mary's Academy in Silver City, New Mexico;Marymount College in Salina, Kansas;Bishop's Residence in Salina, Kansas;St. Mary's School in Grand Island, Nebraska;Nazareth Motherhouse in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Aurora, Kansas;Beloit, Kansas;Junction City, Kansas;Central Catholic High School in Grand Island, Nebraska;"
"Rawlins County Hospital in Atwood, Kansas;St. Joseph's Hospital in Belvidere, Illinois;St. Joseph's Hospital in Concordia, Kansas;St. Mary Hospital in Manhattan, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Lake Linden, Michigan;Clyde, Kansas;Silver City, New Mexico;"
"Marymount College in Salina, Kansas;Medaille Center in Salina, Kansas;Vincent, Kansas;Cawker City, Kansas;Herndon, Kansas;Collyer, Kansas;Seguin, Kansas;Damar, Kansas;Boonville, Missouri;St. George, Illinois;Greenleaf, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Silver City, New Mexico;St. Joseph's Hospital in Concordia, Kansas;Hospital in Seneca, Kansas;St. Anne's Home in Concordia, Kansas;Home of the Little Flower in Concordia, Kansas;Nazareth Motherhouse in Concordia, Kansas;Grand Island, Nebraska;St. Mary's Convent in Concordia, Kansas;"
"Pfeifer, Kansas;Our Lady of Perpetual Help Catholic Church in Concordia, Kansas;St. Joseph's Hospital in Concordia, Kansas;St. Joseph's Hospital School of Nursing in Concordia, Kansas;Marymount College School of Nursing in Salina, Kansas;St. John's Hospital in Salina, Kansas;St. Joseph Hospital in El Paso, Texas;St. Joseph Children's Home in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;El Paso, Texas;St. Joseph's Hospital in Belvidere, Illinois;St. Mary's Convent in Concordia, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Marymount College in Salina, Kansas;Harvard University in Cambridge, Massachusetts ;UMKC at Medical Center in Kansas City, Missouri;Nazareth Motherhouse in Concordia, Kansas;"
"St. Mary's Academy in Silver City, New Mexico;St. Vincent's School in Silver City, New Mexico;Pfeifer, Kansas;Schoenchen, Kansas;Antonino, Kansas;Nazareth Motherhouse in Concordia, Kansas;Mount Joseph Senior Village in Concordia, Kansas;"
"Monett, Missouri;Beloit, Kansas;Aurora, Kansas;Manhattan, Kansas;New Almelo, Kansas;Salina, Kansas;Tipton, Kansas;Chicago, Illinois;Aurora, Illinois;Silver City, New Mexico;Grand Island, Nebraska;Nazareth Motherhouse in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Paris, Texas;Concordia, Kansas;Clay Center, Kansas;Sacred Heart Grade School in Salina, Kansas;St. Joseph, Kansas;Norway, Michigan;Holy Rosary Academy in Clinton, Missouri;St. Joseph's Hospital in Belvidere, Illinois;Marymount College in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Leoville, Kansas;Damar, Kansas;Gorham, Kansas;Aurora, Kansas;Beloit, Kansas;Monett, Missouri;St. Mary's Convent in Grand Island, Nebraska;Medaille Center in Salina, Kansas;"
"Vincent, Kansas;Manhattan, Kansas;Cawker City, Kansas;St. Joseph's Hospital in Concordia, Kansas;St. Anne's Home for the Aged in Concordia, Kansas;Silver City, New Mexico;St. Joseph's Hospital in Belvidere, Illinois;Marymount College in Salina, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Nevada, Missouri;Gladstone, Michigan;Aurora, Kansas;Sacred Heart Academy in Manhattan, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"St. Joseph's Hospital in Concordia, Kansas;Sacred Heart Cathedral in Salina Kansas;North Central Kansas Flint Hills Area Agency on Aging in Manhattan, Kansas;Sisters of St. Joseph in Concordia, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
"Marymount College in Salina, Kansas;Sisters of St. Joseph in Concordia, Kansas;Nazareth Motherhouse in Concordia, Kansas;Manna House of Prayer in Concordia, Kansas;"
"St. Mary's School in Grand Island, Nebraska;Concordia Catholic Grade School in Concordia, Kansas;Sacred Heart Grade School in Salina, Kansas;Beloit, Kansas;Salina, Kansas;St. Josaphat Parish in Loup City, Nebraska;Central Catholic Middle and High School in Grand Island, Nebraska;Good Samaritan Society in Hays, Kansas ;Mount Joseph Senior Village in Concordia, Kansas;"
"St Joseph School in Chicago, Illinois;St. Anne's School in Chicago, Illinois;St. Xavier School in Junction City, Kansas;St. Andrew School in Abilene, Kansas;Kansas State University in Manhattan, Kansas;Sisters of St. Joseph in Concordia, Kansas;Bed and Breakfast in Concordia Kansas;Manna House of Prayer in Concordia, Kansas;"

"St. Ann's Academy in Clyde, Kansas;Nazareth Academy in Concordia, Kansas;Marymount College in Salina, Kansas;Gladstone, Michigan;Damar, Kansas;Abilene, Kansas;Herington, Kansas;Collyer, Kansas;St. Mary's in Silver City, New Mexico;St. Vincent's School in Silver City, New Mexico;Home of the Little Flower in Concordia, Kansas;"
"Norway, Michigan;"
"North Platte, Nebraska;Monett, Missouri;Manhattan, Kansas;Leoville, Kansas;Damar, Kansas;Nazareth Academy in Concordia, Kansas;"
"Angelus, Kansas;Sacred Heart in Salina, Kansas;St. Peter, Kansas;Abilene, Kansas;Clinton, Missouri;Silver City, New Mexico;Marymount College in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Sacred Heart High School in Salina, Kansas;Clinton, Missouri;Monett, Missouri;Aurora, Kansas;Oakley, Kansas;Marymount College in Salina, Kansas;Medaille Center in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"St. Mary's Academy in Silver City, New Mexico;St. Mary's Convent in Concordia, Kansas;"
"Sacred Heart School in Salina, Kansas;Junction City, Kansas;St. Vincent's School in Silver City, New Mexico;St. Joseph's Hospital in Concordia, Kansas;St. Mary's Convent in Concordia, Kansas;"
"Pfeifer, Kansas;Gorham, Kansas;St. John's Hospital in Salina, Kansas;"
"St. George, Illinois;"
"St. Joseph School in Chicago, Illinois;St. Anne's School in Chicago, Illinois;Antonino, Kansas;Herndon, Kansas;Junction City, Kansas;Salina, Kansas;Manhattan, Kansas;Fairbury, Nebraska;Medaille Center in Salina, Kansas;Nazareth Motherhouse in Concordia, Kansas;"
