"Teacher,Librarian,Retirement,",,,
"Housekeeper,Cook,Retirement,",,,
"Teacher,Department Chairman,Academic Dean,Companion to the Infirmed,Retirement,",,,
"Teacher,Companion to the Elderly,Retirement,",,,
"Teacher,Nurse,Retirement,Companion to the Elderly,",,,
"Housekeeper,Teacher,Companion to the Elderly,Retirement,",,,
"Teacher,Retirement,",,,
,,,
"Teacher,",,,
"Nurse,Retirement,",,,
"Teacher,Companion to the Elderly,Sacristan,Retirement,",,,
"Nurse,Retirement,",,,
"Teacher,Ministry to Refugees,Retirement,",,,
"Teacher,School Administrator,Parish Ministry,Librarian,Retirement,",,,
"Housekeeper,Cook,Seamstress,Nurse,Retirement,",,,
,,,
"Teacher,",,,
"Teacher,Companion to the Elderly,Retirement,",,,
"Homemaker,Retirement,",,,
"Nurse,Companion to the Elderly,Retirement,",,,
"Housekeeper,Teacher,Principal,Librarian,Retirement,",,,
"Teacher,Musician/Performer,Retirement,",,,
"Teacher,",,,
"Teacher,Nurse,Retirement,",,,
"Teacher,Mother Superior,Superior at Marymount College,Retirement,",,,
"Teacher,Alumni Director,",,,
"Care Giver,",,,
"Teacher,Retirement,",,,
"Teacher,Hospital Administrator,Retirement,",,,
"Teacher,Care Giver,Receptionist,Medical Record Librarian,Retirement,",,,
"Teacher,Directress,",,,
"Teacher,Directress,School Principal,Superior,Companion to the Elderly,Retirement,",,,
"Teacher,",,,
"Teacher,School Principal,Superior  ,Retirement,",,,
"Teacher,Librarian,Retirement,Companion to the Elderly,",,,
"Teacher,Music Ministry,Retirement,",,,
"Teacher,Superior,Substitute Teacher,Retirement,",,,
"Homemaker,Teacher,Nurse,Director of Housekeeping,Retirement,",,,
"Cook,Housekeeper,Companion to the Elderly,",,,
"Care Giver,Retirement,",,,
"Teacher,Principal,Retirement,",,,
"Teacher,Religious Education Director,Director of Youth Ministry,",,,
"Housekeeper,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Principal,",,,
"Nurse,",,,
"Teacher,",,,
"Teacher,Principal,Administrator,Retirement,Parish Ministry,Housekeeper,",,,
"Domestic Worker,Companion to the Elderly,Retirement,",,,
"Housekeeper,Teacher,Sacristan,Director of Nursing,Teacher,Supervisor,Hospital Coordinator,Executive Council,Pastoral Ministry,Director of Social Services,Retirement,",,,
"Teacher,Librarian,Coordinator of Medical Records,Archivist,",,,
"Teacher,Retirement,",,,
"Teacher and Principal,Retirement,",,,
"Teacher,Superior,Portress,Retirement,",,,
"Teacher,Retirement,",,,
"Housekeeper,Food Service,Retirement,",,,
"Teacher,Secretary General,Supervisor of Schools,Retirement,",,,
"Lab Supervisor,Assistant Hospital Administrator,Administrator,Pastoral Ministry,Executive Council,Retirement,",,,
"Head of Religion Department,Head of Theology Department,Executive Council,Executive Council in President,Leadership Conference of Women Religious-President,Council of the Union of Internation Superiors General Delegate,CICLSAL Representative,Communications Director,Director of Manna House,Director of Programming,Chief Gardner,Retirement,",,,
"Teacher,Diocesan Consultant for Religious Education,Director of Youth Ministry,Religious Studies Instructor and Liturgy Coordinator,Chaplain and Activities Assistant,Pastoral Care,",,,
"Teacher,Campus Ministry,Executive Council,Manager,Administrator,",,,
,,,
"Care Giver,Teacher,Retirement,",,,
"Teacher,",,,
"Teacher,",,,
"Teacher,Food Service,Retirement,",,,
"Teacher,Retirement,Tutor,",,,
"Teacher,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Superior,Housekeeper,Choir Director,",,,
"Missionary,",,,
"Teacher,Retirement,",,,
"Assistant Registrar,Teacher,Novice Director,Executive Council,Pastoral Minister,",,,
"Teacher,Missionary,Executive Director,Director of Development,Retirement,",,,
"Teacher,",,,
"Teacher,Missionary,Retirement,",,,
"Nurse,",,,
"Teacher,Laboratory Technician,Administrator,Pastoral Ministry,Retirement,",,,
"Teacher,Pastoral Ministry,Retirement,",,,
"Teacher,",,,
"Teacher,Business Manager/Office Manager,Director of Alumni Relations,Campus Minister,Office Manager,Pastoral Associate,Liturgy Coordinator,Parish Administrator,Religious Education Coordinator,Director  ,Office Assistant,Pastoral Administrator,Music Director,Sexton,Tribunal Office Assistant,Safety and Surety of Children Office Assistant,",,,
"Professor,Counselor,Pastoral Care,",,,
"Teacher,Retirement,",,,
"Teacher,Superior,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Graduate Assistant,Professor,Spirituality Director,",,,
"Teacher,Retirement,",,,
"Teacher,Retirement,",,,
,,,
"Teacher,Domestic Worker,Bookkeeper,Retirement,",,,
"Domestic Worker,Pastoral Care,Retirement,",,,
"Teacher,Superior,Retirement,",,,
"Registered Nurse,Retirement,",,,
"Teacher,Executive Counselor,Pastoral Minister,Activities Director,",,,
"Teacher,Superior,Executive Council in Vice President,Executive Council-President,Director of Communications,Retirement,",,,
"Missionary,Retirement,",,,
"Teacher,Principal,Director of Educational Planning,Director of Personnel,Executive Council-Regional Coordinator,Executive Council-President,Restorative Justice Ministry Director,Director of the Congregation's Shared Ministry Commission,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Dean of Studies,Superior General,Superior,General Council,Director of Vocations,Pastoral Care,Retirement,",,,
"Housekeeper,Food Service Director,",,,
"Administrator,",,,
"Teacher,Housekeeper,Retirement,",,,
"Nurse,Pastoral Ministry,Pastoral Care,Retirement,",,,
"Pastoral Ministry,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Care Giver,Pastoral Ministry,Retirement,",,,
"Teacher,Medical Records,Medical Records Librarian,Pastoral Ministry,Retirement,",,,
"Teacher,Liturgical Services,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Principal,Superior,Retirement,",,,
"Teacher,",,,
"Teacher,Principal,Superior,Mother Assistant,Second Councilor,Assistant to the Superior,Retirement,",,,
"Nurse,Teacher,Sacristan,Retirement,",,,
"Superior,Administrator,",,,
"Teacher,Pastoral Ministry,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Nurse,",,,
"Teacher,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Domestic Worker,Motherhouse Procurator,Superior,Assistant to Local Superior,",,,
"Nurse,",,,
"Teacher,Bookkeeper,",,,
"Lab Technician,Medical Records,",,,
"Teacher,Sacristan,",,,
"Teacher,Principal,Secretary General,Retirement,",,,
"Teacher,Administrator,Retirement,",,,
"Superior General,Teacher,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Associate Professor,Professor,Retirement,",,,
"Parish Ministry,Ministry,",,,
"Teacher,",,,
"Housekeeper,Teacher,Pastoral Ministry,Retirement,",,,
"Nurse,Eucharist Minister,",,,
"Teacher,Hospital Ministry,Retirement,",,,
,,,
"Teacher,Superior,Principal,Retirement,",,,
"Teacher,Retirement,",,,
"Domestic Worker,Hospital Ministry,Retirement,",,,
"Ministry,",,,
"Musician,Teacher,Retirement,",,,
,,,
"Care Giver,Eucharist Minister,",,,
"Teacher,Ministry  ,Retirement,",,,
"Teacher,Pastoral Ministry,Parish Ministry,",,,
"Teacher,Hospital Ministry,Retirement,",,,
"Nurse,Lab ,X-ray,Administrator,Retirement,",,,
"Teacher,Office Manager,Financial Officer,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Retirement,",,,
"Domestic Worker,Sacristan,Retirement,",,,
"Principal,Teacher,Superior,Retirement,Nazareth Motherhouse in Concordia, Kansas,",,,
"Registered Dietician,Retirement,",,,
"Teacher,Parish Ministry,Orientator of Postulants and Novices,Treasurer of the  Misṣo

,Vice Coordinator of the Misṣo,Coordinator of the Misṣo,Director  ,Secretary,Director of Religious Education,Mission Coordinator,Retirement,",,,
"Eucharistic Minister,Nurse,",,,
"Nurse,Retirement,",,,
"Ministry,Pastoral Ministry,Secretary  ,Assistant to the Motherhouse Coordinator,Co-Coordinator of Sister Services,Administrator of Sister Services,",,,
"Nurse,Laboratory Supervisor,Pathologist,Laboratory Technician,Pastoral Care,",,,
"Music Ministry,",,,
"Seamstress,Retirement,",,,
"Nurse,Supervisor,Retirement,",,,
"Missionary,",,,
"Teacher,Superior,Retirement,",,,
"Nurse,Retirement,Volunteer Health Ministry,",,,
"Office Worker,Teacher,Treasurer,Bookkeeper,Retirement,",,,
"Teacher,Retirement,Parish Ministry,Housekeeper,Ministry,",,,
"Teacher,Nurse Aide,Volunteer ,",,,
"Teacher,Semi-Retirement,Pastoral Ministry,Retirement,",,,
"Domestic Worker,Pastoral Ministry,Care Giver,Retirement,",,,
"Teacher,Pastoral Ministry,Retirement,",,,
"Nurse,Retirement,",,,
"Teacher,Retirement,",,,
,,,
"Teacher,Director of Sociology,Director,Ministry,Retirement,",,,
"Teacher,Writer,Retirement,",,,
"Domestic Worker,Teacher,Ministry,Sacristan,Pastoral Minister,Retirement,",,,
"Teacher,Librarian,Retirement,",,,
"Domestic Worker,Teacher,Ministry,Retirement,",,,
,,,
"Teacher,Director of Maintenance,Superior,Administrator,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Retirement,",,,
"Registered Nurse,Director of Central Service,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Director of Associates,Vocation Director,Postulant Director,Executive Council ,Vice President,Hispanic Coordinator,Hospitality,",,,
"Teacher,",,,
"Domestic Worker,",,,
"Teacher,Head of Music Department,Superior,President,Director of Education,Retirement,",,,
"Teacher,Bookkeeper,",,,
"Domestic Worker,",,,
"Teacher,Parish Ministry,Staff Member,Chaplain,Retirement,",,,
"Teacher,Director of Publicity,Pastoral Care,Retirement,",,,
"Teacher,",,,
"Domestic Worker,",,,
"Teacher,Director of College Relations and Special Projects,Writer,Retirement,",,,
"Teacher,Supervisor of Schools,Councilor,",,,
"Teacher,Superior,Retirement,",,,
"Teacher,Domestic Worker,Retirement,",,,
"Teacher,Administrator,Coach,Principal,Parish Ministry,Sacristan,Volunteer,Retirement,",,,
"Domestic Worker,Retirement,",,,
,,,
"Teacher,Registered Nurse,Administrator,",,,
"Teacher,Registered Nurse,Superior ,Administrator,Retirement,",,,
"Pioneer,",,,
"Pioneer,",,,
"Domestic Worker,Nurse,",,,
"Domestic Worker,Teacher,Librarian,Care Giver,Liturgy Coordinator,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Missionary,Superior,Artist,Retirement,",,,
"Teacher,Retirement,",,,
"Infirmarian,Nurse,",,,
"Domestic Worker,",,,
"Registered Nurse,Lab Technician,X-ray Technician,Administrator,Assistant Administrator,Coordinator of Health Services,Retirement,",,,
"Domestic Worker,",,,
"Teacher,Office Worker,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Retirement,",,,
"Domestic Worker,Teacher,Nurse,Supervisor,Administrator,Retirement,Secretary,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Parish Ministry,",,,
"Domestic Worker,Registered Nurse,Chaplain,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Medical Records Librarian,Secretary   ,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Chairperson-Foreign Language Department,Chairperson-Humanities Division,Congregation Representative,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Ministry,Retirement,",,,
"Teacher,Superior,Missions,",,,
"Teacher,Religious Education Teacher,Staff Assistant,Retirement,",,,
"Teacher,Mistress of Novices,Administrator,Archives,Pastoral Ministry,Retirement,",,,
"Teacher,Ministry,",,,
"Teacher,Nurse,Superior,Administrative Council,Retirement,",,,
"Domestic Worker,",,,
"Teacher,",,,
"Teacher,Retirement,",,,
"Domestic Worker,Teacher,Liturgist,Retirement,",,,
"Teacher,Bookkeeper,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Pastoral Care,Retirement,",,,
"Teacher,",,,
"Domestic Worker,Retirement,",,,
"Nurse,Retirement,",,,
"Nurse,Retirement,",,,
"Teacher,Mistress of Novices,Principal,Superior,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Librarian,Retirement,",,,
"Domestic Worker,Supervisor   ,Bookkeeper,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Retirement,",,,
"Nurse,Pharmacist's Assistant,Nursing Service Director,Retirement,",,,
"Teacher,Superior,Principal,Archivist,Postulant Director,Pastoral Minister,Retirement,",,,
"Teacher,Principal,Motherhouse Administrator,Director,Manager,Care Giver,",,,
"Teacher,Principal,Superior,Retirement,",,,
"Teacher,Domestic Worker,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Executive Council ,Mother Assistant to the Superior General,Superior,Superior General,Administrator,Pastoral Care,Retirement,",,,
"Teacher,Retirement,Missions,",,,
"Nurse,Pastoral Care,Laboratory Supervisor,Retirement,",,,
"Teacher,Secretary,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Superior,Retirement,",,,
"Teacher,Retirement,",,,
"Nurse,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,",,,
"Domestic Worker,",,,
"Teacher,Superior,Domestic Worker,",,,
"Teacher,",,,
"Teacher ,Superior,Domestic Worker,",,,
,,,
"Domestic Worker,Teacher,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Administrator,Superior,Retirement,",,,
"Domestic Worker,",,,
"Teacher,Head of Business and Economics,Chairperson-Business Education Department,Retirement,Writer,",,,
"Domestic Worker,Teacher,Novice Mistress,Superior,Pastoral Care,Retirement,",,,
"Superior,Retirement,",,,
"Teacher,Accountant,Retirement,",,,
"Teacher,Retirement,",,,
"Medical Clerk,Drug and Alcohol Counselor,Job Corps State Coordinator,EAP Counselor,Development Director,",,,
"Teacher,Retirement,",,,
"Teacher,Retirement,",,,
"Nurse,Pharmacist's Assistant,Assistant Group Counselor-Alcohol and Drug Dependency Unit,Pastoral Care,Pastoral Ministry,Director of Evangelization,Liturgy Coordinator,Chaplain and Activities Assistant,Hospice Staff Chaplain,",,,
"Teacher,Campus Ministry,Missionary,Pastoral Ministry,Spiritual Direction,Retreat Ministry,Congregational Committee Work,Associate Co-Director,Executive Council,",,,
"Teacher,Nurse,Pastoral Assistant,Director,Coordinator of Community Services,Retirement,",,,
"Music Ministry,Liturgist,",,,
"Parish Ministry,Social Enterprise Manager,Archives Director,",,,
"Teacher,Pastoral Ministry,Spiritual Director,Executive Council,Motherhouse Coordinator,Ministry,Retirement,",,,
"Teacher,Ministry,",,,
"Teacher,Parish Ministry,Education Administration,Communications Director,Executive Council,Development Director,Executive Council,Executive Council-President,",,,
"Teacher,Treasurer and Manager-Business Office,Associate Administrator,Administration,Executive Council,Spiritual Director,Ministry,Retirement,",,,
"Teacher,Legislative Liaison,Facility Administrator,Supervisor,State Resources Office,PASARR Coordinator & Advisor,Retirement,",,,
"Teacher,",,,
"Teacher,Superior,Domestic Worker,",,,
"Teacher,Superior,Retirement,",,,
,,,
"Nurse,Retirement,",,,
"Nurse,Certified Patient Relations Representative,Ministry,Retirement,",,,
"Domestic Worker,Ministry,",,,
"Certified Nurse Aide,Receptionist,Child Care Worker,Religious Education Aide,Retirement,",,,
"Teacher,Retirement,Parish Ministry,",,,
"Teacher,Principal,",,,
"Teacher,Head of the Commerce Department,Writer,",,,
"Teacher,Principal,",,,
"Nurse,Hospital Administrator,Superior,",,,
"Teacher,Retirement,",,,
"Superior,",,,
"Teacher,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Retirement,",,,
"Hospital Business Management,Accountant,Retirement,",,,
"Teacher,Postulant Director,Youth Ministry,Hispanic Ministry,Executive Council,",,,
"Domestic Worker,Trustee,",,,
"Teacher,Novice Director,Developed Department of Pastoral Care,Pastoral Care,Missionary,Executive Council-Vice President,",,,
,,,
"Domestic Worker,Care Giver,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Registered Nurse,Physician Assistant,Administrator,Massage Therapist,Retirement,",,,
"Parish Ministry,Pastoral Care,",,,
"Pastoral Care,Parish Ministry,Animator for Associates,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Librarian,",,,
"Teacher,Pastoral Care,Retirement,",,,
"Teacher,",,,
"Domestic Worker,Retirement,",,,
"Domestic Worker,Teacher,Receptionist,Physical Therapy Aide,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Retirement,Pastoral Ministry,",,,
"Nurse,Retirement,",,,
"Nurse,Administrator,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Director of Temporary Professed,Co-Director of Novices,Executive Council-Vice President,Directed Postulants,Ministry,Secretary-Bette Moslander,Staff Member,Directed Retreats,Progoff Intensive Journal Consultant,Archivist,",,,
"Nurse,",,,
"Domestic Worker,Sacristan,",,,
"Teacher,Superior,Administrator,Ministry,Retirement,",,,
"Dietary Department Director,Missionary,Ministry,Retirement,",,,
"Domestic Worker,Nurse,Sacristan,Liturgist,",,,
"Teacher,Retirement,",,,
"Teacher,Principal,Retirement,",,,
,,,
"Domestic Worker,Teacher,",,,
"Teacher,Pastoral Ministry,Parish Ministry,Chaplain,Addictions Therapist/Program Manager,Administrator,Addictions/Behavioral Therapist-Department Head,Behavioral/Addictions Therapist for Military Families and Children,Foster/Adoptive & Reintegrating Families,Disaster Responder-North Central Kansas Red Cross,Therapist,Spirituality Oversight,Mentor,",,,
"Teacher,Pastoral Ministry,Retirement,",,,
"Superior,Secretary-Treasurer,Bursar General,Retirement,",,,
"Teacher,Nurse,Retirement,",,,
"Teacher,Superior,Directress,Dean of Studies,Writer,Vice President,Education Department Head,",,,
"Teacher,",,,
"Nurse,Assistant Director,Teacher,Chair,Academic Dean,Institutional Research Director,Writer,Professor,Advocate and Court Expert,Retirement,",,,
"Teacher,Domestic Worker,Retirement,",,,
"Domestic Worker,Nurse,Supervisor  ,Retirement,",,,
"Nurse,Supervisor,Professor,Pastoral Ministry,Chaplain,Retirement,",,,
"Domestic Worker,Teacher,Retirement,",,,
"Domestic Worker,",,,
"Domestic Worker,Teacher,Director,Associate Dean of Students,Public Relations,Congregational Secretary,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Ministry,Coordinator of Community Services,Retirement,",,,
"Domestic Worker,Teacher,Associate Professor,Retirement,",,,
"Superior,General Council,",,,
"Missionary,Superior,",,,
,,,
"Teacher,Superior,",,,
"Superior,",,,
"Missionary,",,,
,,,
,,,
"Artist,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Postulant Mistress,Novice Director,Superior,Administrator-Stafford Hall,St. Mary's Convent in Concordia, Kansas,Ministry,Sacristan,Assistant Archivist,Receptionist,",,,
"Teacher,Retirement,",,,
"Teacher,Registrar,Retirement,",,,
"Assistant Superior,",,,
"Principal,Superior,Chair-Person-Ancient Language Department,Associate Dean  ,Dean,Director,President,Parish Ministry,Retirement,",,,
"Nurse,",,,
"Teacher,Superior,Domestic Worker,Retirement,",,,
"Teacher,Executive Council -President,Consultant ,Facilitator,LCWR President,",,,
"Registered Dietician,Teacher,Consultant Dietician,Retirement,",,,
"Teacher,Chairperson-Art Department,Co-Director  ,Pastoral Ministry,Volunteer Organization,Advocate,Conference Director,Fund Raiser,",,,
"Teacher,Public Relations,Secretary of the Congregation,Procurator Advocate,Ministry,Retirement,",,,
"Teacher,Assistant Treasurer,General Treasurer,Finance Coordinator,",,,
"Teacher,Superior,Principal,Parish Ministry,Pastoral Care,Chaplain,Retirement,",,,
"Domestic Worker,Volunteer,Retirement,",,,
"Teacher,Accountant,Domestic Worker,Retirement,",,,
"Teacher,Supervisor,Principal,Head of Department of Education,Volunteer Organization,Retirement,",,,
"Nurse,",,,
"Teacher,Principal,Superior,Parish Ministry,Retirement,",,,
"Teacher,Secretary,Care Giver,Retirement,",,,
"Teacher,Administrator,Missionary,Mission Director,Volunteer  ,Retirement,",,,
"Teacher,Superior,Housemother,Domestic Worker,Retirement,",,,
"Teacher,Care Giver,",,,
"Teacher,Professor,Chairman-Classical Language Department,Dean of Summer Sessions,Retirement,",,,
"Teacher,Hospitality Director,Parish Ministry,",,,
"Teacher,Prison Ministry,Writer-""Sisters Who Loved Me"",Retirement,",,,
"Domestic Worker,",,,
"Domestic Worker,",,,
"Teacher,Assistant Dean of Students,Housemother,Domestic Worker,",,,
"Teacher,Executive Council,Corporate Ministry,Retirement,",,,
"Teacher,Sacred Heart School in Salina, Kansas,Nurse,Surgical Supervisor,Nurse,Director,Assistant Superintendent,Receptionist,",,,
"Teacher,Superior,Reading Coordinator,Pastoral Ministry,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Secretary,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Nurse,Executive Council ,Parish Ministry,Retirement,",,,
"Teacher,Ministry,Volunteer Health Ministry,",,,
"Teacher,Social Worker,Regional Coordinator,Pastoral Ministry,PRN Chaplain,Executive  Council,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Artist,Retirement,",,,
"Domestic Worker,Bookkeeper,Retirement,",,,
"Lab Assistant,Registered Medical Technologist,Teacher,Northwest District President,",,,
"Domestic Worker,Retirement,",,,
"Teacher,Nurse,Physical Therapist,Administrator,Retirement,",,,
"Teacher,Bookstore Supervisor,",,,
"Teacher,Retirement,",,,
"Teacher,Founder,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,",,,
"Teacher,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Superior,",,,
"Teacher,Portress,Retirement,",,,
"Teacher,Superior,Assistant to the Superior,",,,
"Nurse,",,,
"Teacher,Composer,Bookkeeper,Secretary,",,,
"Teacher,Clergy Counselor,Pastoral Care,Chaplain,Parish Ministry,Retirement,",,,
"Teacher,Mother Assistant,Sacristan,Retirement,",,,
"Teacher,",,,
"Teacher,",,,
"Nurse,X-Ray Technician,",,,
"Domestic Worker,",,,
"Domestic Worker,",,,
"Teacher,Retirement,",,,
"Missions,Administrator,Retirement,",,,
"Registered Nurse,Retirement,",,,
"Teacher,Supervisor of Schools,Retirement,",,,
"Teacher,Missions,",,,
"Missions,Superior,Teacher,Retirement,",,,
"Teacher,Registered Nurse,Domestic Worker,",,,
"Nurse,Medical Technologist,Retirement,",,,
"Teacher,",,,
"Dietary Manager,Domestic Worker,Retirement,",,,
"Domestic Worker,",,,
"Missions,",,,
"Teacher,Portress,",,,
"Teacher,Retirement,",,,
"Teacher,Librarian,Retirement,",,,
"Domestic Worker,",,,
"Teacher,Assistant to the Administrator,Assistant to the Superior,Retirement,",,,
"Domestic Worker,",,,
"Domestic Worker,",,,
"Teacher,Retirement,",,,
"Teacher,Ministry,",,,
"Teacher,Tutor,Ministry,Retirement,",,,
"Teacher,Assistant Librarian,",,,
"Superior,",,,
"Teacher,",,,
"Domestic Worker,",,,
"Teacher,Superior,Care Giver,",,,
"Nurse,Administrator,Executive Council ,",,,
"Teacher,Retirement,",,,
"Teacher,Novice Director,Pastoral Ministry,Spiritual Direction,Chaplain,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,Directress,English Department Chairperson,Retirement,",,,
"Teacher,Retirement,",,,
"Teacher,",,,
"Nurse,Personnel Director,Surgical Supervisor,Administrator,Retirement,",,,
"Teacher,Chemistry Department Chairperson,Writer,Founder,Retirement,",,,
,,,
"Teacher,Registered Nurse,",,,
"Teacher,",,,
"Artist,Teacher's Assistant,Care Giver,Retirement,",,,
"Teacher,",,,
"Teacher,Mistress of Novices,Sacristan,Superior,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Nurse,Obstetrical Supervisor,Pharmacy Staff,Retirement,",,,
"Teacher,Religious Education Coordinator,Director of Religious Education,Parish Ministry,Retirement,Receptionist,",,,
"Teacher,Superior,Retirement,",,,
"Teacher,Pastoral Ministry,Executive Council,",,,
"Teacher,",,,
"Domestic Worker,Care Giver,Teacher,Retirement,",,,
"Teacher,Principal,General Secretary,Retirement,",,,
"Nurse,",,,
"Novice Mistress,Assistant to Mother Antoinette,Sacristan,Domestic Worker,",,,
"Domestic Worker,",,,
"Domestic Worker,",,,
"Domestic Worker,",,,
"Teacher,",,,
"Teacher,Superior,Hospital Ministry,Retirement,",,,
"Domestic Worker,",,,
"Domestic Worker,Teacher,Principal,Parish Ministry,Pastoral Care,Relief Manager,Bookkeeper,",,,
"Office Worker,Retirement,",,,
"Teacher,Domestic Worker,Retirement,",,,
"Domestic Worker,",,,
"Teacher,Principal,Superior,Secretary General,Secretary to the Principal,",,,
"Domestic Worker,Retirement,",,,
"Nurse,Supervisor,Retirement,",,,
"Teacher,Parish Ministry,Executive Council,Law Enforcement and Jail Chaplain,",,,
"Teacher,Superior,Retirement,Pastoral Care,",,,
"Teacher,Retirement,",,,
"Nurse,Administrator,Administrative Assistant,Retirement,",,,
"Domestic Worker,Superior,Domestic Worker,Retirement,",,,
"Teacher,Office Worker,Hospital Ministry,Retirement,",,,
"Teacher,Principal,Director,Dorm Mother,Dean of Studies,English Department Head,Retirement,",,,
"Teacher,Retirement,",,,
"Nurse,",,,
"Teacher,Registered Nurse,Registered Technician,",,,
"Superior,Retirement,",,,
"Domestic Worker,Retirement,",,,
"Teacher,",,,
"Teacher,Director of the Mathematics Department,Retirement,Nazareth Motherhouse in Concordia, Kansas,",,,
"Nurse,Infirmarian,",,,
"Teacher,Domestic Worker,",,,
"Domestic Worker,Mistress of Postulants,",,,
"Domestic Worker,Retirement,",,,
"Domestic Worker,",,,
"Teacher,Pastoral Ministry,Retirement,",,,
"Teacher,Postulant Mistress,Secretary to Mother Antoinette,Secretary-Treasurer,Mother General,",,,
"Domestic Worker,Teacher,Retirement,",,,
"Nursing Professor,Planning and Resource Center Coordinator,Executive Council-President,Food/Job Bank Supervisor,",,,
"Teacher,",,,
"Teacher,Retirement,",,,
,,,
"Domestic Worker,",,,
"Domestic Worker,",,,
,,,
"Superior,Domestic Worker,",,,
